"source_city_name","source_lng","source_lat","source_country_name","source_country_code","source_continent","target_city_name","target_lng","target_lat","target_country_name","target_country_code","target_continent"
"Krasnoyarsk",92.871944444,56.008888888,"Russia","RU","Europe","Cremona",10.024722222,45.133333333,"Italy","IT","Europe"
"Mexico City",-99.145555555,19.419444444,"Mexico","MX","North America","Berlin",13.383333333,52.516666666,"Germany","DE","Europe"
"Mexico City",-99.145555555,19.419444444,"Mexico","MX","North America","Athens",23.728055555,37.984166666,"Greece","GR","Europe"
"Beirut",35.513055555,33.886944444,"Lebanon","LB","Asia","Athens",23.728055555,37.984166666,"Greece","GR","Europe"
"Dezful",48.405833333,32.381111111,"Iran","IR","Asia","Tyre",35.2,33.266666666,"Lebanon","LB","Asia"
"Płock",19.7,52.55,"Poland","PL","Europe","Forlì",12.040833333,44.2225,"Italy","IT","Europe"
"Buenos Aires",-58.381944444,-34.599722222,"Argentina","AR","South America","Berlin",13.383333333,52.516666666,"Germany","DE","Europe"
"Buenos Aires",-58.381944444,-34.599722222,"Argentina","AR","South America","Athens",23.728055555,37.984166666,"Greece","GR","Europe"
"Nicosia",33.365,35.1725,"N. Cyprus","XC","Asia","Athens",23.728055555,37.984166666,"Greece","GR","Europe"
"Maputo",32.576388888,-25.915277777,"Mozambique","MZ","Africa","Macau",113.538055555,22.19,"Macao","MO","Asia"
"Luanda",13.234444444,-8.838333333,"Angola","AO","Africa","Macau",113.538055555,22.19,"Macao","MO","Asia"
"Windhoek",17.083611111,-22.57,"Namibia",NA,"Africa","Berlin",13.383333333,52.516666666,"Germany","DE","Europe"
"Rabat",-6.836111111,34.025277777,"Morocco","MA","Africa","Athens",23.728055555,37.984166666,"Greece","GR","Europe"
"Elista",44.266666666,46.316666666,"Russia","RU","Europe","Lhasa",91.1408186,29.6457567,"China","CN","Asia"
"Damascus",36.291944444,33.513055555,"Syria","SY","Asia","Athens",23.728055555,37.984166666,"Greece","GR","Europe"
"Praia",-23.509155555,14.917719444,"Cabo Verde","CV","Africa","Macau",113.538055555,22.19,"Macao","MO","Asia"
"Guadalajara",-103.3475,20.676666666,"Mexico","MX","North America","Athens",23.728055555,37.984166666,"Greece","GR","Europe"
"Patras",21.733333333,38.25,"Greece","GR","Europe","Byblos",35.65,34.116666666,"Lebanon","LB","Asia"
"Valdivia",-73.2459,-39.8142,"Chile","CL","South America","Hamburg",10,53.55,"Germany","DE","Europe"
"Beit Shemesh",34.988611111,31.751388888,"Israel","IL","Asia","Lhasa",91.1408186,29.6457567,"China","CN","Asia"
"Peterborough",-0.243055555,52.5725,"United Kingdom","GB","Europe","Forlì",12.040833333,44.2225,"Italy","IT","Europe"
"Novorossiysk",37.766666666,44.716666666,"Russia","RU","Europe","Tyre",35.2,33.266666666,"Lebanon","LB","Asia"
"Reggio Calabria",15.65,38.114438888,"Italy","IT","Europe","Athens",23.728055555,37.984166666,"Greece","GR","Europe"
"Perpignan",2.894722222,42.6975,"France","FR","Europe","Tyre",35.2,33.266666666,"Lebanon","LB","Asia"
"Simferopol",34.100039,44.948376,"Russia","RU","Europe","Padua",11.877777777,45.406388888,"Italy","IT","Europe"
"Bucharest",26.097777777,44.413361111,"Romania","RO","Europe","Athens",23.728055555,37.984166666,"Greece","GR","Europe"
"Santo Domingo",-69.893333333,18.476388888,"Dominican Rep.","DO","North America","Berlin",13.383333333,52.516666666,"Germany","DE","Europe"
"Marseille",5.376388888,43.296666666,"France","FR","Europe","Hamburg",10,53.55,"Germany","DE","Europe"
"Ashgabat",58.383333333,37.95,"Turkmenistan","TM","Asia","Athens",23.728055555,37.984166666,"Greece","GR","Europe"
"Trinidad",-64.9,-14.833333333,"Bolivia","BO","South America","Padua",11.877777777,45.406388888,"Italy","IT","Europe"
"Athens",-83.383055555,33.955277777,"United States of America","US","North America","Athens",23.728055555,37.984166666,"Greece","GR","Europe"
"Tel Aviv",34.78,32.08,"Israel","IL","Asia","Vienna",16.3725,48.208333333,"Austria","AT","Europe"
"Atlanta",-84.390277777,33.756944444,"United States of America","US","North America","Athens",23.728055555,37.984166666,"Greece","GR","Europe"
"Puerto Montt",-72.9396,-41.4718,"Chile","CL","South America","Hamburg",10,53.55,"Germany","DE","Europe"
"Porto",-8.610777777,41.149472222,"Portugal","PT","Europe","Macau",113.538055555,22.19,"Macao","MO","Asia"
"Da Nang",108.209722222,16.069444444,"Vietnam","VN","Asia","Macau",113.538055555,22.19,"Macao","MO","Asia"
"León",-86.878833333,12.434825,"Nicaragua","NI","North America","Hamburg",10,53.55,"Germany","DE","Europe"
"Beira",34.85,-19.833333333,"Mozambique","MZ","Africa","Padua",11.877777777,45.406388888,"Italy","IT","Europe"
"East London",27.904722222,-33.0175,"South Africa","ZA","Africa","Keelung",121.7419,25.12825,"Taiwan","CN-TW","Asia"
"Cupertino",-122.041944444,37.3175,"United States of America","US","North America","Hsinchu City",120.971388888,24.804722222,"Taiwan","CN-TW","Asia"
"Bacolod",122.950916666,10.676458333,"Philippines","PH","Asia","Keelung",121.7419,25.12825,"Taiwan","CN-TW","Asia"
"East Orange",-74.211666666,40.766111111,"United States of America","US","North America","Chiayi City",120.449722222,23.48,"Taiwan","CN-TW","Asia"
"Chiayi City",120.449722222,23.48,"Taiwan","CN-TW","Asia","Hsinchu City",120.971388888,24.804722222,"Taiwan","CN-TW","Asia"
"Davao City",125.6,7.066666666,"Philippines","PH","Asia","Keelung",121.7419,25.12825,"Taiwan","CN-TW","Asia"
"Syracuse",-76.144423,43.046899,"United States of America","US","North America","Chiayi City",120.449722222,23.48,"Taiwan","CN-TW","Asia"
"Miyakojima",125.294888888,24.790055555,"Japan","JP","Asia","Keelung",121.7419,25.12825,"Taiwan","CN-TW","Asia"
"Salt Lake City",-111.883333333,40.75,"United States of America","US","North America","Keelung",121.7419,25.12825,"Taiwan","CN-TW","Asia"
"Beaverton",-122.803611111,45.486944444,"United States of America","US","North America","Hsinchu City",120.971388888,24.804722222,"Taiwan","CN-TW","Asia"
"Juneau",-134.41972,58.30194,"United States of America","US","North America","Chiayi City",120.449722222,23.48,"Taiwan","CN-TW","Asia"
"Murray",-111.893333333,40.6525,"United States of America","US","North America","Chiayi City",120.449722222,23.48,"Taiwan","CN-TW","Asia"
"Richland",-119.275194444,46.280444444,"United States of America","US","North America","Hsinchu City",120.971388888,24.804722222,"Taiwan","CN-TW","Asia"
"Yakima",-120.507777777,46.601944444,"United States of America","US","North America","Keelung",121.7419,25.12825,"Taiwan","CN-TW","Asia"
"Rosemead",-118.082222222,34.070555555,"United States of America","US","North America","Keelung",121.7419,25.12825,"Taiwan","CN-TW","Asia"
"Martinsburg",-77.967777777,39.456388888,"United States of America","US","North America","Chiayi City",120.449722222,23.48,"Taiwan","CN-TW","Asia"
"Plano",-96.75,33.05,"United States of America","US","North America","Hsinchu City",120.971388888,24.804722222,"Taiwan","CN-TW","Asia"
"Corpus Christi",-97.401944444,27.742777777,"United States of America","US","North America","Keelung",121.7419,25.12825,"Taiwan","CN-TW","Asia"
"Jackson",-90.184722222,32.298888888,"United States of America","US","North America","Chiayi City",120.449722222,23.48,"Taiwan","CN-TW","Asia"
"Thunder Bay",-89.2461,48.3822,"Canada","CA","North America","Keelung",121.7419,25.12825,"Taiwan","CN-TW","Asia"
"Okayama",133.919583333,34.655111111,"Japan","JP","Asia","Hsinchu City",120.971388888,24.804722222,"Taiwan","CN-TW","Asia"
"Takamatsu",134.046611111,34.342805555,"Japan","JP","Asia","Keelung",121.7419,25.12825,"Taiwan","CN-TW","Asia"
"Tsuruoka",139.826666666,38.727222222,"Japan","JP","Asia","Sō",131.019361111,31.653638888,"Japan","JP","Asia"
"Chikusei",139.983138888,36.307083333,"Japan","JP","Asia","Takahashi",133.616833333,34.791027777,"Japan","JP","Asia"
"Yonezawa",140.116666666,37.922222222,"Japan","JP","Asia","Minamiuonuma",138.876083333,37.065527777,"Japan","JP","Asia"
"Tome",141.18775,38.691833333,"Japan","JP","Asia","Kosai",137.531611111,34.718444444,"Japan","JP","Asia"
"Ito",139.101861111,34.965722222,"Japan","JP","Asia","Suwa",138.114027777,36.039138888,"Japan","JP","Asia"
"Miyakojima",125.294888888,24.790055555,"Japan","JP","Asia","Tsuyama",134.004472222,35.069111111,"Japan","JP","Asia"
"Kitakami",141.113222222,39.28675,"Japan","JP","Asia","Ishigaki",124.18525,24.3445,"Japan","JP","Asia"
"Eniwa",141.577777777,42.882555555,"Japan","JP","Asia","Fujieda",138.257722222,34.867416666,"Japan","JP","Asia"
"Dazaifu",130.52375,33.512861111,"Japan","JP","Asia","Tagajō",141.00425,38.293833333,"Japan","JP","Asia"
"Yonezawa",140.116666666,37.922222222,"Japan","JP","Asia","Tokai",136.902194444,35.023055555,"Japan","JP","Asia"
"Yonezawa",140.116666666,37.922222222,"Japan","JP","Asia","Joetsu",138.236083333,37.147861111,"Japan","JP","Asia"
"Daisen",140.475444444,39.453055555,"Japan","JP","Asia","Miyako",141.946111111,39.639722222,"Japan","JP","Asia"
"Miyakojima",125.294888888,24.790055555,"Japan","JP","Asia","Muroran",140.974027777,42.31525,"Japan","JP","Asia"
"Mountain View",-122.041944444,37.392777777,"United States of America","US","North America","Iwata",137.851527777,34.717888888,"Japan","JP","Asia"
"Oceanside",-117.325833333,33.211666666,"United States of America","US","North America","Kisarazu",139.916833333,35.375972222,"Japan","JP","Asia"
"Oceanside",-117.325833333,33.211666666,"United States of America","US","North America","Fuji",138.676277777,35.161333333,"Japan","JP","Asia"
"Hayward",-122.080833333,37.668888888,"United States of America","US","North America","Funabashi",139.982555555,35.694555555,"Japan","JP","Asia"
"San Bernardino",-117.293055555,34.129444444,"United States of America","US","North America","Tachikawa",139.407916666,35.713944444,"Japan","JP","Asia"
"Newport Beach",-117.8975,33.616666666,"United States of America","US","North America","Okazaki",137.173027777,34.954722222,"Japan","JP","Asia"
"Berkeley",-122.268055555,37.870277777,"United States of America","US","North America","Sakai",135.483,34.573333333,"Japan","JP","Asia"
"Houston",-95.383055555,29.762777777,"United States of America","US","North America","Chiba",140.106361111,35.607277777,"Japan","JP","Asia"
"Sukagawa",140.372555555,37.286888888,"Japan","JP","Asia","Zama",139.407611111,35.488583333,"Japan","JP","Asia"
"Kumano",136.100277777,33.888777777,"Japan","JP","Asia","Sakurai",135.843222222,34.518722222,"Japan","JP","Asia"
"Hachimantai",141.071638888,39.956388888,"Japan","JP","Asia","Nago",127.977555555,26.591555555,"Japan","JP","Asia"
"Baoding",115.48452,38.86712,"China","CN","Asia","Saijo",133.181166666,33.919555555,"Japan","JP","Asia"
"Onomichi",133.205444444,34.409111111,"Japan","JP","Asia","Imabari",132.997777777,34.066166666,"Japan","JP","Asia"
"Ebina",139.390805555,35.446416666,"Japan","JP","Asia","Noboribetsu",141.106583333,42.41275,"Japan","JP","Asia"
"Kikugawa",138.084777777,34.75775,"Japan","JP","Asia","Komaki",136.911,35.290305555,"Japan","JP","Asia"
"Nisshin",137.039444444,35.131972222,"Japan","JP","Asia","Shima",136.829666666,34.328194444,"Japan","JP","Asia"
"Sōma",140.919638888,37.796666666,"Japan","JP","Asia","Nagareyama",139.902888888,35.856305555,"Japan","JP","Asia"
"Kitakami",141.113222222,39.28675,"Japan","JP","Asia","Nagareyama",139.902888888,35.856305555,"Japan","JP","Asia"
"Yonezawa",140.116666666,37.922222222,"Japan","JP","Asia","Okinawa",127.805722222,26.334277777,"Japan","JP","Asia"
"Yonezawa",140.116666666,37.922222222,"Japan","JP","Asia","Nishio",137.061805555,34.861833333,"Japan","JP","Asia"
"Hitachinaka",140.534666666,36.396694444,"Japan","JP","Asia","Ishinomaki",141.302722222,38.43425,"Japan","JP","Asia"
"Katsuura",140.320833333,35.152194444,"Japan","JP","Asia","Nishitokyo",139.5383,35.72526,"Japan","JP","Asia"
"Onomichi",133.205444444,34.409111111,"Japan","JP","Asia","Matsue",133.048527777,35.468111111,"Japan","JP","Asia"
"Daisen",140.475444444,39.453055555,"Japan","JP","Asia","Miyazaki",131.420194444,31.907722222,"Japan","JP","Asia"
"Izu",138.946805555,34.976527777,"Japan","JP","Asia","Shizuoka",138.3825,34.975555555,"Japan","JP","Asia"
"Daisen",140.475444444,39.453055555,"Japan","JP","Asia","Zama",139.407611111,35.488583333,"Japan","JP","Asia"
"Hirakawa",140.5665,40.584083333,"Japan","JP","Asia","Minamikyūshū",130.441666666,31.378277777,"Japan","JP","Asia"
"Tsuruoka",139.826666666,38.727222222,"Japan","JP","Asia","Kagoshima",130.557138888,31.596805555,"Japan","JP","Asia"
"Zeitz",12.1349991,51.0491637,"Germany","DE","Europe","Tosu",130.506138888,33.377833333,"Japan","JP","Asia"
"Oda",132.499361111,35.192083333,"Japan","JP","Asia","Kasaoka",133.507361111,34.507138888,"Japan","JP","Asia"
"Komaki",136.911,35.290305555,"Japan","JP","Asia","Nankoku",133.641472222,33.575694444,"Japan","JP","Asia"
"Kusatsu",135.959888888,35.013166666,"Japan","JP","Asia","Date",140.562972222,37.819138888,"Japan","JP","Asia"
"Tendo",140.378444444,38.362111111,"Japan","JP","Asia","Tatebayashi",139.542111111,36.244833333,"Japan","JP","Asia"
"Shima",136.829666666,34.328194444,"Japan","JP","Asia","Gujō",136.964333333,35.748555555,"Japan","JP","Asia"
"Omura",129.958333333,32.9,"Japan","JP","Asia","Semboku",140.730583333,39.700083333,"Japan","JP","Asia"
"Osaki",140.955583333,38.577111111,"Japan","JP","Asia","Uwajima",132.560555555,33.223305555,"Japan","JP","Asia"
"Ōdate",140.565305555,40.271611111,"Japan","JP","Asia","Hitachiomiya",140.410888888,36.542527777,"Japan","JP","Asia"
"Nantou City",120.68333333,23.91666667,"Taiwan","CN-TW","Asia","Kurihara",141.021472222,38.730111111,"Japan","JP","Asia"
"Baoding",115.48452,38.86712,"China","CN","Asia","Yonago",133.330888888,35.428166666,"Japan","JP","Asia"
"Kunitachi",139.441388888,35.683916666,"Japan","JP","Asia","Kitaakita",140.370722222,40.226027777,"Japan","JP","Asia"
"Tendo",140.378444444,38.362111111,"Japan","JP","Asia","Tsuchiura",140.2045,36.078277777,"Japan","JP","Asia"
"Hagi",131.399166666,34.408111111,"Japan","JP","Asia","Shimoda",138.945305555,34.679527777,"Japan","JP","Asia"
"Tendo",140.378444444,38.362111111,"Japan","JP","Asia","Tagajō",141.00425,38.293833333,"Japan","JP","Asia"
"Obu",136.963833333,35.011666666,"Japan","JP","Asia","Tōno",141.532888888,39.332027777,"Japan","JP","Asia"
"Kamogawa",140.098916666,35.114055555,"Japan","JP","Asia","Kimitsu",139.902472222,35.330527777,"Japan","JP","Asia"
"Kamaishi",141.885694444,39.275805555,"Japan","JP","Asia","Tokai",136.902194444,35.023055555,"Japan","JP","Asia"
"Noda",139.874805555,35.955083333,"Japan","JP","Asia","Shimada",138.176055555,34.836277777,"Japan","JP","Asia"
"Tomigusuku",127.68125,26.177166666,"Japan","JP","Asia","Tosashimizu",132.954888888,32.781472222,"Japan","JP","Asia"
"Osaki",140.955583333,38.577111111,"Japan","JP","Asia","Sakata",139.836722222,38.914861111,"Japan","JP","Asia"
"Tsugaru",140.380055555,40.808722222,"Japan","JP","Asia","Kashiwa",139.97575,35.867583333,"Japan","JP","Asia"
"Atsugi",139.3625,35.443055555,"Japan","JP","Asia","Abashiri",144.273555555,44.020638888,"Japan","JP","Asia"
"Tendo",140.378444444,38.362111111,"Japan","JP","Asia","Abashiri",144.273555555,44.020638888,"Japan","JP","Asia"
"Yachiyo",140.099888888,35.722416666,"Japan","JP","Asia","Kushiro",144.381722222,42.984888888,"Japan","JP","Asia"
"Hagi",131.399166666,34.408111111,"Japan","JP","Asia","Ishinomaki",141.302722222,38.43425,"Japan","JP","Asia"
"Iwakuni",132.218833333,34.166583333,"Japan","JP","Asia","Tottori",134.221611111,35.494388888,"Japan","JP","Asia"
"Hagi",131.399166666,34.408111111,"Japan","JP","Asia","Kamakura",139.547222222,35.319166666,"Japan","JP","Asia"
"Ashikaga",139.449722222,36.340166666,"Japan","JP","Asia","Kamakura",139.547222222,35.319166666,"Japan","JP","Asia"
"Iwanuma",140.870166666,38.104277777,"Japan","JP","Asia","Nankoku",133.641472222,33.575694444,"Japan","JP","Asia"
"Shiroi",140.056305555,35.791472222,"Japan","JP","Asia","Date",140.562972222,37.819138888,"Japan","JP","Asia"
"Sakata",139.836722222,38.914861111,"Japan","JP","Asia","Shibushi",131.099888888,31.477166666,"Japan","JP","Asia"
"Azumino",137.905555555,36.303888888,"Japan","JP","Asia","Misato",139.872333333,35.830138888,"Japan","JP","Asia"
"Iwanuma",140.870166666,38.104277777,"Japan","JP","Asia","Obanazawa",140.405666666,38.600638888,"Japan","JP","Asia"
"Sakata",139.836722222,38.914861111,"Japan","JP","Asia","Kaizu",136.636472222,35.220555555,"Japan","JP","Asia"
"Isahaya",130.053138888,32.843388888,"Japan","JP","Asia","Tsuyama",134.004472222,35.069111111,"Japan","JP","Asia"
"Takahagi",140.709472222,36.713666666,"Japan","JP","Asia","Shinjo",140.301638888,38.765027777,"Japan","JP","Asia"
"Azumino",137.905555555,36.303888888,"Japan","JP","Asia","Togane",140.366083333,35.559944444,"Japan","JP","Asia"
"Higashimatsushima",141.211083333,38.426388888,"Japan","JP","Asia","Buzen",131.130194444,33.6115,"Japan","JP","Asia"
"Joetsu",138.236083333,37.147861111,"Japan","JP","Asia","Muroran",140.974027777,42.31525,"Japan","JP","Asia"
"Naka",140.48675,36.457388888,"Japan","JP","Asia","Yokote",140.566611111,39.313722222,"Japan","JP","Asia"
"Miyako",141.946111111,39.639722222,"Japan","JP","Asia","Kuroishi",140.594638888,40.642611111,"Japan","JP","Asia"
"Yurihonjo",140.048833333,39.385861111,"Japan","JP","Asia","Saku",138.476944444,36.248805555,"Japan","JP","Asia"
"Yurihonjo",140.048833333,39.385861111,"Japan","JP","Asia","Marugame",133.797611111,34.289416666,"Japan","JP","Asia"
"Hiratsuka",139.349444444,35.335527777,"Japan","JP","Asia","Hanamaki",141.116916666,39.388611111,"Japan","JP","Asia"
"Yuzawa",140.495833333,39.164444444,"Japan","JP","Asia","Kushiro",144.381722222,42.984888888,"Japan","JP","Asia"
"Makurazaki",130.296916666,31.272916666,"Japan","JP","Asia","Wakkanai",141.673083333,45.415638888,"Japan","JP","Asia"
"Bremen",8.807222222,53.075833333,"Germany","DE","Europe","Yokohama",139.634222222,35.450333333,"Japan","JP","Asia"
"Sakai",135.483,34.573333333,"Japan","JP","Asia","Nishinoomote",130.997027777,30.732444444,"Japan","JP","Asia"
